caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case3927,W_Complete application,res_bf214ebb-df85-444a-9dd0-9e433d99503b,Role 1,2016-12-08 04:15:32,1637,1,2016-12-08 04:13:56
Case3217,W_Call after offers,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-12-08 04:16:10,1637,1,2016-12-08 04:14:34
Case2863,W_Call after offers,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-12-08 04:17:36,1637,2,2016-12-08 04:15:53
Case2872,W_Call incomplete files,res_b988dfc8-ef58-413b-9d0a-603f7f221e17,Role 1,2016-12-08 04:29:19,1635,1,2016-12-08 04:27:29
Case2210,W_Shortened completion,res_e3dbcdb4-33a8-4dad-a01c-f6c7c84dc0ce,Role 1,2016-12-08 04:35:36,1634,0,2016-12-08 04:34:25
Case1744,W_Call incomplete files,res_9889cb41-5d98-4ce0-819a-4c4dec696b60,Role 1,2016-12-08 04:43:22,1634,1,2016-12-08 04:41:31
Case2532,W_Validate application,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-12-08 04:43:55,1633,3,2016-12-08 04:43:26
Case3489,W_Validate application,res_dfbe340b-24dd-4d01-9730-596574a8a439,Role 1,2016-12-08 04:49:35,1632,3,2016-12-08 04:48:36
Case3380,W_Call after offers,res_b19b05cd-63f7-4394-9f4b-f5330f5a6bf2,Role 1,2016-12-08 04:52:20,1632,1,2016-12-08 04:50:38
Case2892,W_Validate application,res_361f1bc0-dc66-49d3-86ac-387ee93ef0e0,Role 1,2016-12-08 04:57:08,1631,3,2016-12-08 04:56:16
Case2875,W_Call after offers,res_90ed273b-00c7-4d32-a6ae-04f8323c047b,Role 1,2016-12-08 05:00:07,1631,1,2016-12-08 04:58:26
Case2335,W_Call after offers,res_ddfc0747-cde1-4d5c-8dbe-6316782c17f3,Role 1,2016-12-08 05:04:17,1631,1,2016-12-08 05:02:37
Case3601,W_Call incomplete files,res_ddfc0747-cde1-4d5c-8dbe-6316782c17f3,Role 1,2016-12-08 05:04:42,1631,1,2016-12-08 05:02:57
Case3944,W_Call after offers,res_ddfc0747-cde1-4d5c-8dbe-6316782c17f3,Role 1,2016-12-08 05:05:13,1631,2,2016-12-08 05:03:32
Case2918,W_Call incomplete files,res_b597c32b-bd37-465c-899a-85bc433a7c9a,Role 1,2016-12-08 05:13:06,1629,1,2016-12-08 05:11:13
Case3632,W_Validate application,res_9316a18c-d530-4444-9e1f-72c9746e4a4c,Role 1,2016-12-08 05:16:01,1628,3,2016-12-08 05:15:32
Case3960,W_Handle leads,res_6126af43-cbdd-479d-96fb-413a11018f8b,Role 1,2016-12-08 05:25:24,1629,0,2016-12-08 05:25:12
Case2772,W_Call after offers,res_c2ae1bdb-471d-484a-b062-17988fce772b,Role 1,2016-12-08 05:31:39,1629,1,2016-12-08 05:29:57
Case3392,W_Call after offers,res_c2ae1bdb-471d-484a-b062-17988fce772b,Role 1,2016-12-08 05:31:53,1629,2,2016-12-08 05:30:09
Case3489,W_Assess potential fraud,res_58766c0b-7f7b-48f7-8adb-9c1d93b5d06f,Role 2,2016-12-08 05:32:49,1628,0,2016-12-08 05:32:18
Case3963,W_Complete application,res_efda3933-f964-49ea-a319-5fd03a7aa4d9,Role 1,2016-12-08 05:36:16,1629,1,2016-12-08 05:34:11
Case3960,W_Complete application,res_efda3933-f964-49ea-a319-5fd03a7aa4d9,Role 1,2016-12-08 05:37:05,1629,2,2016-12-08 05:35:09
Case3961,W_Call after offers,res_efda3933-f964-49ea-a319-5fd03a7aa4d9,Role 1,2016-12-08 05:37:42,1630,1,2016-12-08 05:35:39
Case2886,W_Validate application,res_3d2789f9-27af-4adb-84ca-0939256109c8,Role 1,2016-12-08 05:39:28,1630,3,2016-12-08 05:38:37
Case3961,W_Shortened completion,res_b597c32b-bd37-465c-899a-85bc433a7c9a,Role 1,2016-12-08 05:41:01,1629,0,2016-12-08 05:40:21
Case3860,W_Complete application,res_1c5f0647-7b53-40f6-ae48-e5424e3d558c,Role 1,2016-12-08 05:43:52,1629,1,2016-12-08 05:42:19
Case2892,W_Assess potential fraud,res_163123fe-dcc1-4d2d-b922-613bf2730a34,Role 2,2016-12-08 05:46:17,1629,0,2016-12-08 05:45:53
Case2632,W_Validate application,res_163123fe-dcc1-4d2d-b922-613bf2730a34,Role 1,2016-12-08 05:46:38,1629,3,2016-12-08 05:46:04
Case3963,W_Call after offers,res_739ea93f-f7fe-4d5e-857e-7476fc356ca2,Role 1,2016-12-08 05:51:01,1630,1,2016-12-08 05:50:26
Case3962,W_Complete application,res_739ea93f-f7fe-4d5e-857e-7476fc356ca2,Role 1,2016-12-08 05:51:06,1630,1,2016-12-08 05:49:01
Case2215,W_Call after offers,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 05:58:04,1630,1,2016-12-08 05:56:23
Case3648,W_Validate application,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 05:59:26,1630,3,2016-12-08 05:59:00
Case3871,W_Complete application,res_1c5f0647-7b53-40f6-ae48-e5424e3d558c,Role 1,2016-12-08 06:02:46,1629,1,2016-12-08 06:01:24
Case2843,W_Call after offers,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 06:06:07,1629,1,2016-12-08 06:04:29
Case3962,W_Call after offers,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 06:06:38,1629,2,2016-12-08 06:06:01
Case3871,W_Handle leads,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-12-08 06:11:25,1629,0,2016-12-08 06:10:55
Case3390,W_Assess potential fraud,res_58766c0b-7f7b-48f7-8adb-9c1d93b5d06f,Role 2,2016-12-08 06:12:41,1629,0,2016-12-08 06:11:54
Case1432,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-12-08 06:13:44,1629,0,2016-12-08 06:12:54
Case3467,W_Validate application,res_a8361cb8-77f7-4a47-833c-bbca133fc1f5,Role 1,2016-12-08 06:21:45,1630,3,2016-12-08 06:21:00
Case3967,W_Complete application,res_a8361cb8-77f7-4a47-833c-bbca133fc1f5,Role 1,2016-12-08 06:22:29,1630,1,2016-12-08 06:20:24
Case3965,W_Complete application,res_7be8f58d-5a9b-48fe-ba8c-68cccdbf3dcc,Role 1,2016-12-08 06:27:15,1630,1,2016-12-08 06:25:10
Case2480,W_Assess potential fraud,res_2f5df060-3760-40b0-8a48-617d497740cd,Role 2,2016-12-08 06:29:39,1630,0,2016-12-08 06:28:47
Case3964,W_Complete application,res_2f5df060-3760-40b0-8a48-617d497740cd,Role 1,2016-12-08 06:31:36,1631,1,2016-12-08 06:29:32
Case3964,W_Handle leads,res_d61a97e6-65ad-4511-a5c3-71065990f998,Role 1,2016-12-08 06:32:00,1631,0,2016-12-08 06:31:41
Case3964,W_Complete application,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 06:33:48,1631,1,2016-12-08 06:32:05
Case3626,W_Assess potential fraud,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 2,2016-12-08 06:37:32,1632,0,2016-12-08 06:37:03
Case3967,W_Call after offers,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 06:38:03,1632,2,2016-12-08 06:37:24
Case3639,W_Assess potential fraud,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 2,2016-12-08 06:38:08,1632,1,2016-12-08 06:37:14
Case3966,W_Call after offers,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 06:38:40,1632,1,2016-12-08 06:36:37
Case3966,W_Shortened completion,res_26afcd9a-5817-4bd8-9dcb-51f141f3e6ef,Role 1,2016-12-08 06:42:00,1632,0,2016-12-08 06:41:20
Case3965,W_Call after offers,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-12-08 06:42:45,1632,1,2016-12-08 06:42:10
Case3395,W_Call after offers,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-12-08 06:44:06,1632,2,2016-12-08 06:42:24
Case2010,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-12-08 06:46:44,1632,0,2016-12-08 06:45:53
Case3283,W_Validate application,res_b19b05cd-63f7-4394-9f4b-f5330f5a6bf2,Role 1,2016-12-08 06:49:41,1632,3,2016-12-08 06:49:18
Case3058,W_Call incomplete files,res_b19b05cd-63f7-4394-9f4b-f5330f5a6bf2,Role 1,2016-12-08 06:50:25,1632,1,2016-12-08 06:48:02
Case1605,W_Call after offers,res_b19b05cd-63f7-4394-9f4b-f5330f5a6bf2,Role 1,2016-12-08 06:51:11,1632,1,2016-12-08 06:49:32
Case3236,W_Call after offers,res_099ba5bc-f47c-4cc0-bbbf-1e04ab7384cc,Role 1,2016-12-08 07:00:26,1630,1,2016-12-08 06:58:58
Case3871,W_Complete application,res_de30fcfb-f212-45b3-b023-4067753fe42a,Role 1,2016-12-08 07:14:46,1629,1,2016-12-08 07:13:14
Case3608,W_Call incomplete files,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 07:18:22,1629,1,2016-12-08 07:16:38
Case3609,W_Shortened completion,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 07:18:42,1629,0,2016-12-08 07:16:57
Case3970,W_Complete application,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 07:20:16,1630,1,2016-12-08 07:18:12
Case3008,W_Shortened completion,res_bb858817-081d-4411-b302-9ca6928963a0,Role 1,2016-12-08 07:23:27,1629,0,2016-12-08 07:21:47
Case3604,W_Complete application,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 07:25:27,1629,1,2016-12-08 07:23:34
Case3976,W_Call after offers,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 07:25:41,1630,1,2016-12-08 07:23:38
Case2752,W_Call incomplete files,res_fdd7db55-7267-461d-bf95-2e00bc7abc0e,Role 1,2016-12-08 07:25:54,1630,1,2016-12-08 07:24:04
Case3951,W_Complete application,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-12-08 07:27:48,1628,1,2016-12-08 07:26:10
Case2765,W_Call after offers,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-12-08 07:29:21,1628,1,2016-12-08 07:27:46
Case3372,W_Shortened completion,res_9316a18c-d530-4444-9e1f-72c9746e4a4c,Role 1,2016-12-08 07:32:48,1628,0,2016-12-08 07:31:15
Case3969,W_Complete application,res_d013f8bc-5a30-477b-9ec2-a805738343e0,Role 1,2016-12-08 07:34:08,1629,1,2016-12-08 07:32:04
Case3548,W_Shortened completion,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 07:35:21,1629,0,2016-12-08 07:33:44
Case3970,W_Call after offers,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 07:35:46,1629,1,2016-12-08 07:35:11
Case3617,W_Shortened completion,res_792a50bd-dc8d-4830-aad9-b69017bec985,Role 1,2016-12-08 07:39:03,1628,0,2016-12-08 07:37:18
Case3496,W_Assess potential fraud,res_67ddb9eb-17ee-4b8b-b396-a8a8ed50ca71,Role 2,2016-12-08 07:41:06,1628,0,2016-12-08 07:40:24
Case3390,W_Validate application,res_90c14fd3-11ed-42ec-99b8-35e7d8321140,Role 1,2016-12-08 07:42:03,1628,3,2016-12-08 07:41:19
Case3339,W_Call after offers,res_d013f8bc-5a30-477b-9ec2-a805738343e0,Role 1,2016-12-08 07:42:32,1628,1,2016-12-08 07:41:02
Case3968,W_Complete application,res_97edd450-b31c-41db-a49f-e0b53f884f49,Role 1,2016-12-08 07:44:19,1628,1,2016-12-08 07:42:15
Case2912,W_Call after offers,res_97edd450-b31c-41db-a49f-e0b53f884f49,Role 1,2016-12-08 07:44:46,1628,1,2016-12-08 07:43:12
Case3405,W_Call after offers,res_bf4a6711-3273-4f95-90ab-c40f2854e844,Role 1,2016-12-08 07:48:01,1627,1,2016-12-08 07:46:25
Case3969,W_Call after offers,res_25661d34-a951-45cf-953b-9eb7e39a3988,Role 1,2016-12-08 07:49:15,1627,1,2016-12-08 07:48:40
Case1432,W_Validate application,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-12-08 07:50:08,1627,3,2016-12-08 07:49:24
Case3972,W_Handle leads,res_f5c976e0-7615-4b02-a91d-1e80f81dd4d3,Role 1,2016-12-08 07:50:43,1628,0,2016-12-08 07:50:31
Case1432,W_Assess potential fraud,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 2,2016-12-08 07:53:43,1628,0,2016-12-08 07:53:16
Case3350,W_Validate application,res_0f683fce-943f-4532-81a0-ec4e44c29324,Role 1,2016-12-08 07:57:11,1628,3,2016-12-08 07:56:12
Case3968,W_Call after offers,res_d0de98d0-4304-4b79-9626-c0155747a2d6,Role 1,2016-12-08 07:59:28,1628,2,2016-12-08 07:58:51
Case3973,W_Call after offers,res_bf4a6711-3273-4f95-90ab-c40f2854e844,Role 1,2016-12-08 08:00:53,1628,1,2016-12-08 07:58:50
Case3632,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-12-08 08:01:48,1628,0,2016-12-08 08:01:21
Case3972,W_Complete application,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 1,2016-12-08 08:02:13,1628,1,2016-12-08 08:00:28
Case3975,W_Call after offers,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 1,2016-12-08 08:02:15,1628,2,2016-12-08 08:00:10
Case3973,W_Shortened completion,res_4d507aa0-0013-4fa3-bdd4-96c834616954,Role 1,2016-12-08 08:04:23,1629,0,2016-12-08 08:03:45
Case3971,W_Complete application,res_3634e744-8c2f-4925-b84a-b5e788dbb3ea,Role 1,2016-12-08 08:04:38,1628,1,2016-12-08 08:02:33
Case2480,W_Validate application,res_3634e744-8c2f-4925-b84a-b5e788dbb3ea,Role 1,2016-12-08 08:05:13,1629,3,2016-12-08 08:04:30
Case3974,W_Complete application,res_3634e744-8c2f-4925-b84a-b5e788dbb3ea,Role 1,2016-12-08 08:05:21,1629,2,2016-12-08 08:03:15
Case3974,W_Handle leads,res_163123fe-dcc1-4d2d-b922-613bf2730a34,Role 1,2016-12-08 08:05:45,1629,0,2016-12-08 08:05:26
Case3974,W_Complete application,res_56ed08f4-e3ee-4e6d-b3ab-89f1bfa11bd5,Role 1,2016-12-08 08:07:28,1629,1,2016-12-08 08:05:50
Case3400,W_Call after offers,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 08:08:40,1629,1,2016-12-08 08:07:05
Case3292,W_Validate application,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 08:08:55,1629,3,2016-12-08 08:08:26
Case2480,W_Assess potential fraud,res_db503bc4-2b92-4db0-8fca-c5f91b54acd0,Role 2,2016-12-08 08:09:49,1629,0,2016-12-08 08:09:22
Case3979,W_Call after offers,res_db503bc4-2b92-4db0-8fca-c5f91b54acd0,Role 1,2016-12-08 08:11:34,1630,1,2016-12-08 08:09:32
Case2010,W_Validate application,res_1c5f0647-7b53-40f6-ae48-e5424e3d558c,Role 1,2016-12-08 08:16:00,1631,3,2016-12-08 08:15:17
Case3980,W_Complete application,res_1c5f0647-7b53-40f6-ae48-e5424e3d558c,Role 1,2016-12-08 08:17:03,1631,1,2016-12-08 08:14:58
Case2232,W_Call after offers,res_1c5f0647-7b53-40f6-ae48-e5424e3d558c,Role 1,2016-12-08 08:17:34,1631,1,2016-12-08 08:15:57
Case3971,W_Call after offers,res_7f581f6a-02eb-45f0-a07b-bec533eb1265,Role 1,2016-12-08 08:19:23,1630,1,2016-12-08 08:18:48
Case3613,W_Shortened completion,res_ddfc0747-cde1-4d5c-8dbe-6316782c17f3,Role 1,2016-12-08 08:24:27,1629,0,2016-12-08 08:22:41
Case3980,W_Complete application,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-12-08 08:27:15,1629,1,2016-12-08 08:26:39
Case3489,W_Validate application,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-12-08 08:32:31,1629,3,2016-12-08 08:31:30
Case3370,W_Validate application,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-12-08 08:33:14,1628,3,2016-12-08 08:32:51
Case3978,W_Handle leads,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-12-08 08:33:16,1629,0,2016-12-08 08:33:04
Case3981,W_Complete application,res_b597c32b-bd37-465c-899a-85bc433a7c9a,Role 1,2016-12-08 08:35:43,1629,1,2016-12-08 08:33:39
Case3981,W_Handle leads,res_db503bc4-2b92-4db0-8fca-c5f91b54acd0,Role 1,2016-12-08 08:36:07,1629,0,2016-12-08 08:35:48
Case3981,W_Complete application,res_d0de98d0-4304-4b79-9626-c0155747a2d6,Role 1,2016-12-08 08:37:50,1629,1,2016-12-08 08:36:12
Case3035,W_Validate application,res_800c2104-682b-4113-8003-7187bcafb262,Role 1,2016-12-08 08:42:20,1629,3,2016-12-08 08:41:47
Case3978,W_Complete application,res_960c79ad-e577-4f32-bc92-3f4c7fa276bb,Role 1,2016-12-08 08:44:44,1629,1,2016-12-08 08:43:01
Case2892,W_Validate application,res_960c79ad-e577-4f32-bc92-3f4c7fa276bb,Role 1,2016-12-08 08:44:47,1629,3,2016-12-08 08:43:46
Case3977,W_Complete application,res_960c79ad-e577-4f32-bc92-3f4c7fa276bb,Role 1,2016-12-08 08:46:07,1630,2,2016-12-08 08:44:01
Case2741,W_Call incomplete files,res_50ca9ad1-77dd-48bb-9f2f-573919073465,Role 1,2016-12-08 08:53:31,1630,1,2016-12-08 08:50:53
Case3507,W_Call after offers,res_fc6d01d0-729b-45a7-9c58-1b591104c386,Role 1,2016-12-08 08:55:51,1630,1,2016-12-08 08:54:12
Case3982,W_Handle leads,res_64dcb74d-dfce-4d60-8d96-de688847e556,Role 1,2016-12-08 08:56:42,1631,0,2016-12-08 08:56:30
Case3977,W_Call after offers,res_03cd3512-43e1-43b9-9d99-011d67630d56,Role 1,2016-12-08 09:01:36,1631,1,2016-12-08 09:01:02
Case3626,W_Validate application,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-12-08 09:02:57,1630,3,2016-12-08 09:02:14
Case3626,W_Assess potential fraud,res_bb858817-081d-4411-b302-9ca6928963a0,Role 2,2016-12-08 09:07:05,1630,0,2016-12-08 09:06:37
Case3982,W_Complete application,res_bb858817-081d-4411-b302-9ca6928963a0,Role 1,2016-12-08 09:08:10,1630,1,2016-12-08 09:06:27
Case3163,W_Shortened completion,res_bb858817-081d-4411-b302-9ca6928963a0,Role 1,2016-12-08 09:08:28,1630,0,2016-12-08 09:06:56
Case2632,W_Assess potential fraud,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 2,2016-12-08 09:10:46,1630,0,2016-12-08 09:10:04
Case3413,W_Call after offers,res_2ea9ea2f-1db8-4f9c-934f-492bd9e25a3d,Role 1,2016-12-08 09:12:48,1630,1,2016-12-08 09:11:15
Case3985,W_Complete application,res_64dcb74d-dfce-4d60-8d96-de688847e556,Role 1,2016-12-08 09:16:54,1631,1,2016-12-08 09:14:50
Case3984,W_Call after offers,res_64dcb74d-dfce-4d60-8d96-de688847e556,Role 1,2016-12-08 09:17:24,1632,1,2016-12-08 09:15:22
Case2013,W_Call incomplete files,res_53b6c27c-244e-494f-8024-e5428fc313e7,Role 1,2016-12-08 09:21:06,1631,1,2016-12-08 09:18:28
Case3985,W_Complete application,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 09:27:06,1630,1,2016-12-08 09:26:30
Case3622,W_Shortened completion,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 09:27:45,1630,0,2016-12-08 09:25:59
Case1623,W_Call after offers,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 09:28:26,1630,1,2016-12-08 09:26:50
Case3627,W_Shortened completion,res_00d999c5-dad9-4217-a858-d0ded7099ca9,Role 1,2016-12-08 09:39:16,1630,0,2016-12-08 09:37:30
Case3610,W_Call after offers,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-12-08 09:48:48,1630,1,2016-12-08 09:46:57
Case2565,W_Call incomplete files,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-12-08 09:50:22,1630,1,2016-12-08 09:47:44
Case3527,W_Shortened completion,res_e9c4502d-f0a8-493e-a6df-60afd6c261b6,Role 1,2016-12-08 09:52:59,1629,0,2016-12-08 09:51:23
Case3414,W_Call after offers,res_6126af43-cbdd-479d-96fb-413a11018f8b,Role 1,2016-12-08 09:54:16,1629,1,2016-12-08 09:52:45
Case3986,W_Complete application,res_6126af43-cbdd-479d-96fb-413a11018f8b,Role 1,2016-12-08 09:55:06,1630,1,2016-12-08 09:53:02
Case3986,W_Handle leads,res_cf885b77-ffb0-4ef2-a2e4-08064a55a1ec,Role 1,2016-12-08 09:55:30,1630,0,2016-12-08 09:55:11
Case3986,W_Complete application,res_dfbe340b-24dd-4d01-9730-596574a8a439,Role 1,2016-12-08 09:57:10,1630,1,2016-12-08 09:55:35
Case3983,W_Handle leads,res_3634e744-8c2f-4925-b84a-b5e788dbb3ea,Role 1,2016-12-08 10:05:14,1631,0,2016-12-08 10:05:03
Case3496,W_Validate application,res_b988dfc8-ef58-413b-9d0a-603f7f221e17,Role 1,2016-12-08 10:07:41,1631,3,2016-12-08 10:06:54
Case3632,W_Validate application,res_00f4d2f7-052f-47da-ab42-9cf3c0a639e9,Role 1,2016-12-08 10:09:53,1631,3,2016-12-08 10:09:10
Case3632,W_Assess potential fraud,res_53b6c27c-244e-494f-8024-e5428fc313e7,Role 2,2016-12-08 10:15:14,1631,0,2016-12-08 10:14:45
Case3983,W_Complete application,res_53b6c27c-244e-494f-8024-e5428fc313e7,Role 1,2016-12-08 10:16:40,1631,1,2016-12-08 10:14:59
Case3614,W_Call after offers,res_53b6c27c-244e-494f-8024-e5428fc313e7,Role 1,2016-12-08 10:16:50,1631,1,2016-12-08 10:15:00
Case3992,W_Handle leads,res_4d507aa0-0013-4fa3-bdd4-96c834616954,Role 1,2016-12-08 10:20:04,1633,0,2016-12-08 10:19:53
Case3987,W_Complete application,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-12-08 10:20:38,1632,1,2016-12-08 10:18:34
Case3367,W_Validate application,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-12-08 10:20:44,1633,3,2016-12-08 10:20:19
Case3348,W_Call after offers,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-12-08 10:21:41,1633,1,2016-12-08 10:20:17
Case2561,W_Validate application,res_163123fe-dcc1-4d2d-b922-613bf2730a34,Role 1,2016-12-08 10:22:13,1632,3,2016-12-08 10:21:46
Case3989,W_Call after offers,res_f5c976e0-7615-4b02-a91d-1e80f81dd4d3,Role 1,2016-12-08 10:26:00,1633,1,2016-12-08 10:23:58
Case3986,W_Handle leads,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-12-08 10:26:38,1633,0,2016-12-08 10:26:08
Case3417,W_Call after offers,res_5062e277-caaa-42de-91f8-44297de3d2db,Role 1,2016-12-08 10:29:17,1633,1,2016-12-08 10:27:47
Case3989,W_Shortened completion,res_5062e277-caaa-42de-91f8-44297de3d2db,Role 1,2016-12-08 10:29:18,1633,0,2016-12-08 10:28:41
Case3992,W_Complete application,res_d9fb5efb-6de9-40e0-af26-a97467a56efa,Role 1,2016-12-08 10:31:19,1633,1,2016-12-08 10:29:40
Case3618,W_Call after offers,res_dc2092b4-49a4-4a5e-b85a-d7edc389d0e3,Role 1,2016-12-08 10:34:55,1633,1,2016-12-08 10:33:05
Case3987,W_Call after offers,res_dc2092b4-49a4-4a5e-b85a-d7edc389d0e3,Role 1,2016-12-08 10:35:24,1633,2,2016-12-08 10:34:48
Case3639,W_Validate application,res_bf214ebb-df85-444a-9dd0-9e433d99503b,Role 1,2016-12-08 10:37:26,1633,3,2016-12-08 10:36:38
Case3988,W_Complete application,res_7be8f58d-5a9b-48fe-ba8c-68cccdbf3dcc,Role 1,2016-12-08 10:44:27,1633,1,2016-12-08 10:42:23
Case3991,W_Complete application,res_739ea93f-f7fe-4d5e-857e-7476fc356ca2,Role 1,2016-12-08 10:46:33,1634,1,2016-12-08 10:44:30
Case2632,W_Validate application,res_acd3bda0-55b3-4dec-90e7-acb783d58535,Role 1,2016-12-08 10:47:25,1634,3,2016-12-08 10:46:43
Case2892,W_Call incomplete files,res_ddfc0747-cde1-4d5c-8dbe-6316782c17f3,Role 1,2016-12-08 10:49:13,1634,1,2016-12-08 10:47:30
Case3990,W_Call after offers,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 1,2016-12-08 10:50:38,1635,1,2016-12-08 10:48:37
Case3993,W_Complete application,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 1,2016-12-08 10:50:54,1636,1,2016-12-08 10:48:51
Case2632,W_Assess potential fraud,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 2,2016-12-08 10:50:58,1635,0,2016-12-08 10:50:30
Case3988,W_Call after offers,res_11c5f07a-80aa-42f7-9296-50a414554b72,Role 1,2016-12-08 10:59:57,1634,1,2016-12-08 10:59:22
Case2428,W_Call incomplete files,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 1,2016-12-08 11:00:45,1634,1,2016-12-08 10:58:07
Case3292,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-12-08 11:00:59,1633,0,2016-12-08 11:00:20
Case3991,W_Call after offers,res_0b53fe56-8803-4a31-8a29-b27983e83fad,Role 1,2016-12-08 11:02:02,1633,1,2016-12-08 11:01:28
Case3993,W_Call after offers,res_fca4d12e-7bbb-4f12-a999-2ef5be8f0693,Role 1,2016-12-08 11:04:04,1632,1,2016-12-08 11:03:30
Case518,W_Call after offers,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-12-08 11:08:18,1631,1,2016-12-08 11:06:45
Case3619,W_Call after offers,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-12-08 11:13:59,1632,1,2016-12-08 11:12:10
Case3997,W_Complete application,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-12-08 11:14:02,1632,1,2016-12-08 11:11:59
Case1432,W_Validate application,res_f6cf040f-34a8-440b-b45a-e5ba92427bcf,Role 1,2016-12-08 11:15:34,1631,3,2016-12-08 11:14:34
Case1432,W_Assess potential fraud,res_58766c0b-7f7b-48f7-8adb-9c1d93b5d06f,Role 2,2016-12-08 11:21:12,1631,0,2016-12-08 11:20:43
Case3999,W_Complete application,res_099ba5bc-f47c-4cc0-bbbf-1e04ab7384cc,Role 1,2016-12-08 11:24:10,1632,1,2016-12-08 11:22:07
Case4000,W_Complete application,res_099ba5bc-f47c-4cc0-bbbf-1e04ab7384cc,Role 1,2016-12-08 11:25:49,1633,2,2016-12-08 11:23:44
Case2933,W_Call after offers,res_84db4358-92fc-452c-844b-3caaf0fb3e9e,Role 1,2016-12-08 11:27:27,1633,1,2016-12-08 11:26:04
Case3363,W_Validate application,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-12-08 11:28:17,1632,3,2016-12-08 11:27:42
