case:concept:name,concept:name,time:timestamp,org:resources,lifecyle:transition
131,Homologacion por grupo de cursos,2016-06-02 09:27:17.740960,3445,complete
131,Evaluacion curso,2016-06-02 09:28:45.216076,3445,complete
131,Validar solicitud / pre-homologacion,2016-06-08 10:57:02.709405,22475,start
131,Validar solicitud / pre-homologacion,2016-06-08 13:20:32.188269,22475,complete
131,End,2016-06-08 13:20:32.188269,End,start
131,End,2016-06-08 13:20:32.188269,End,complete
132,Start,2016-05-20 12:08:07.162704,Start,start
132,Start,2016-05-20 12:08:07.162704,Start,complete
132,Traer informacion estudiante - banner,2016-05-20 12:08:07.162704,17525,start
132,Traer informacion estudiante - banner,2016-05-20 12:08:07.162704,17525,complete
132,Radicar Solicitud Homologacion,2016-05-20 12:08:10.324727,17525,start
132,Radicar Solicitud Homologacion,2016-05-20 12:08:10.324727,17525,complete
132,Validar solicitud,2016-05-22 19:39:15.929516,2292,start
132,Validar solicitud,2016-05-22 20:46:19.658852,2292,complete
132,Homologacion por grupo de cursos,2016-05-26 01:47:58.591860,7387,start
132,Revisar curso,2016-05-26 01:47:59.737173,2292,start
132,Revisar curso,2016-05-26 05:03:34.550810,2292,complete
132,Evaluacion curso,2016-05-26 23:52:02.267481,2292,start
132,Evaluacion curso,2016-05-26 23:59:02.612928,2292,complete
132,Homologacion por grupo de cursos,2016-05-27 00:08:58.051270,7387,complete
132,Validacion final,2016-07-10 14:47:23.128929,2292,start
132,Validacion final,2016-07-10 14:47:23.128929,2292,complete
132,Visto Bueno Cierre Proceso,2016-07-10 14:47:23.128929,7387,start
132,Visto Bueno Cierre Proceso,2016-07-10 14:47:23.128929,7387,complete
132,End,2016-07-10 14:47:23.128929,End,start
132,End,2016-07-10 14:47:23.128929,End,complete
133,Start,2016-05-20 12:08:07.162704,Start,start
133,Start,2016-05-20 12:08:07.162704,Start,complete
133,Traer informacion estudiante - banner,2016-05-20 12:08:07.162704,5221,start
133,Traer informacion estudiante - banner,2016-05-20 12:08:07.162704,5221,complete
133,Radicar Solicitud Homologacion,2016-05-20 12:08:09.902393,5221,start
133,Radicar Solicitud Homologacion,2016-05-20 12:16:26.666906,5221,complete
133,Validar solicitud,2016-05-20 12:16:26.666906,22475,start
133,Cancelar Solicitud,2016-05-20 12:16:26.859918,10280,start
133,Validar solicitud,2016-05-20 13:01:02.267951,18929,complete
133,Cancelar Solicitud,2016-05-20 13:01:02.267951,10280,complete
133,Notificacion estudiante cancelacion soli,2016-05-20 13:01:02.267951,10280,start
133,Notificacion estudiante cancelacion soli,2016-05-20 13:01:02.267951,10280,complete
133,End,2016-05-20 13:01:02.267951,End,start
133,End,2016-05-20 13:01:02.267951,End,complete
134,Start,2016-05-20 12:08:07.162704,Start,start
134,Start,2016-05-20 12:08:07.162704,Start,complete
134,Traer informacion estudiante - banner,2016-05-20 12:08:07.162704,6723,start
134,Traer informacion estudiante - banner,2016-05-20 12:08:07.162704,6723,complete
134,Radicar Solicitud Homologacion,2016-05-20 12:08:09.883209,6723,start
134,Radicar Solicitud Homologacion,2016-05-20 12:08:09.883209,6723,complete
134,Validar solicitud,2016-05-21 18:02:29.323758,677,start
134,Validar solicitud,2016-05-21 18:02:29.323758,677,complete
134,Homologacion por grupo de cursos,2016-05-22 13:43:33.032529,7331,start
134,Homologacion por grupo de cursos,2016-05-22 14:29:18.833003,957,complete
134,Revisar curso,2016-05-22 14:29:19.212904,1646,start
134,Revisar curso,2016-05-22 15:48:55.437229,1646,complete
134,Cancelar curso,2016-05-22 15:48:55.437229,22404,start
134,Cancelar curso,2016-05-22 15:48:55.437229,22404,complete
134,End,2016-05-22 15:48:55.437229,End,start
134,End,2016-05-22 15:48:55.437229,End,complete
135,Start,2016-05-20 14:27:55.431514,Start,start
135,Start,2016-05-20 14:27:55.431514,Start,complete
135,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,7518,start
135,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,7518,complete
135,Radicar Solicitud Homologacion,2016-05-20 14:27:56.153338,7518,start
135,Radicar Solicitud Homologacion,2016-05-20 14:27:56.153338,7518,complete
135,Validar solicitud,2016-05-20 14:27:56.153338,22404,start
135,Validar solicitud,2016-05-20 14:27:56.153338,22404,complete
135,Homologacion por grupo de cursos,2016-06-04 06:02:34.254263,22404,start
135,Revisar curso,2016-06-04 06:02:34.254354,26757,start
135,Revisar curso,2016-06-04 06:17:35.208221,26757,complete
135,Evaluacion curso,2016-06-04 10:39:22.880859,10665,start
135,Homologacion por grupo de cursos,2016-06-04 14:14:27.658919,957,complete
135,Evaluacion curso,2016-06-04 14:15:51.658630,10665,complete
135,End,2016-06-04 14:15:51.658630,End,start
135,End,2016-06-04 14:15:51.658630,End,complete
136,Start,2016-05-20 14:27:55.431514,Start,start
136,Start,2016-05-20 14:27:55.431514,Start,complete
136,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,3747,start
136,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,3747,complete
136,Radicar Solicitud Homologacion,2016-05-20 14:27:56.433345,3747,start
136,Radicar Solicitud Homologacion,2016-05-20 14:31:35.133078,3747,complete
136,Cancelar Solicitud,2016-05-21 14:05:19.423145,677,start
136,Cancelar Solicitud,2016-05-21 14:05:19.423145,677,complete
136,Notificacion estudiante cancelacion soli,2016-06-01 17:24:31.858783,677,start
136,Notificacion estudiante cancelacion soli,2016-06-01 17:24:31.858783,677,complete
136,End,2016-06-01 17:24:31.858783,End,start
136,End,2016-06-01 17:24:31.858783,End,complete
137,Start,2016-05-20 14:27:55.431514,Start,start
137,Start,2016-05-20 14:27:55.431514,Start,complete
137,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,11174,start
137,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,11174,complete
137,Radicar Solicitud Homologacion,2016-05-20 14:27:56.086934,11174,start
137,Radicar Solicitud Homologacion,2016-05-20 14:27:56.086934,11174,complete
137,Validar solicitud,2016-05-20 14:27:56.086934,19019,start
137,Validar solicitud,2016-05-20 14:27:56.086934,19019,complete
137,Homologacion por grupo de cursos,2016-05-20 17:04:07.005399,19019,start
137,Homologacion por grupo de cursos,2016-05-20 18:08:41.643971,957,complete
137,End,2016-05-20 18:08:41.643971,End,start
137,End,2016-05-20 18:08:41.643971,End,complete
138,Start,2016-05-20 14:27:55.431514,Start,start
138,Start,2016-05-20 14:27:55.431514,Start,complete
138,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,7682,start
138,Traer informacion estudiante - banner,2016-05-20 14:27:55.431514,7682,complete
138,Radicar Solicitud Homologacion,2016-05-20 14:28:00.108046,7682,start
138,Radicar Solicitud Homologacion,2016-05-20 14:28:00.108046,7682,complete
138,Validar solicitud,2016-05-21 11:11:33.806538,22404,start
138,Validar solicitud,2016-05-21 11:11:33.806538,22404,complete
138,Homologacion por grupo de cursos,2016-05-31 02:13:39.220565,4560,start
138,Validacion final,2016-05-31 02:13:39.220565,1646,start
138,Validacion final,2016-05-31 02:18:45.128913,1646,complete
138,Visto Bueno Cierre Proceso,2016-05-31 12:16:32.771424,12535,start
138,Homologacion por grupo de cursos,2016-05-31 13:05:44.774386,957,complete
138,Visto Bueno Cierre Proceso,2016-05-31 14:58:53.157843,12535,complete
138,End,2016-05-31 14:58:53.157843,End,start
138,End,2016-05-31 14:58:53.157843,End,complete
139,Start,2016-05-20 21:17:36.154541,Start,start
139,Start,2016-05-20 21:17:36.154541,Start,complete
139,Traer informacion estudiante - banner,2016-05-20 21:17:36.154541,6639,start
139,Traer informacion estudiante - banner,2016-05-20 21:17:36.154541,6639,complete
139,Radicar Solicitud Homologacion,2016-05-20 21:17:37.816069,6639,start
139,Radicar Solicitud Homologacion,2016-05-20 21:17:37.816069,6639,complete
139,Cancelar Solicitud,2016-05-22 15:01:22.718053,10280,start
139,Cancelar Solicitud,2016-05-22 19:32:22.392658,10280,complete
139,Notificacion estudiante cancelacion soli,2016-05-31 00:49:05.128240,10280,start
139,Notificacion estudiante cancelacion soli,2016-05-31 00:49:05.128240,10280,complete
139,End,2016-05-31 00:49:05.128240,End,start
139,End,2016-05-31 00:49:05.128240,End,complete
140,Start,2016-05-21 09:28:50.054893,Start,start
140,Start,2016-05-21 09:28:50.054893,Start,complete
140,Traer informacion estudiante - banner,2016-05-21 09:28:50.054893,8416,start
140,Traer informacion estudiante - banner,2016-05-21 09:28:50.054893,8416,complete
140,Radicar Solicitud Homologacion,2016-05-21 09:28:53.475891,8416,start
140,Radicar Solicitud Homologacion,2016-05-21 09:28:53.475891,8416,complete
140,Cancelar Solicitud,2016-05-21 10:43:58.820426,677,start
140,Cancelar Solicitud,2016-05-21 11:25:11.065451,677,complete
140,Notificacion estudiante cancelacion soli,2016-05-21 11:25:11.065451,677,start
140,Notificacion estudiante cancelacion soli,2016-05-21 11:25:11.065451,677,complete
140,End,2016-05-21 11:25:11.065451,End,start
140,End,2016-05-21 11:25:11.065451,End,complete
141,Start,2016-05-21 12:58:12.937442,Start,start
141,Start,2016-05-21 12:58:12.937442,Start,complete
141,Traer informacion estudiante - banner,2016-05-21 12:58:12.937442,7573,start
141,Traer informacion estudiante - banner,2016-05-21 12:58:12.937442,7573,complete
141,Radicar Solicitud Homologacion,2016-05-21 12:58:20.677872,7573,start
141,Radicar Solicitud Homologacion,2016-05-21 13:20:32.002448,7573,complete
141,Validar solicitud,2016-05-22 01:13:09.794450,241,start
141,Validar solicitud,2016-05-22 01:29:03.333363,241,complete
141,Homologacion por grupo de cursos,2016-07-13 12:21:21.509538,7573,start
141,Revisar curso,2016-07-13 12:21:21.509538,241,start
141,Revisar curso,2016-07-13 12:21:21.509538,1646,complete
141,Homologacion por grupo de cursos,2016-07-13 12:42:36.816434,957,complete
141,Evaluacion curso,2016-07-22 07:04:12.065473,10665,start
141,Evaluacion curso,2016-07-22 07:15:05.409168,10665,complete
141,Validacion final,2016-07-22 08:56:36.814677,1646,start
141,Validacion final,2016-07-22 09:40:11.145587,1646,complete
141,Visto Bueno Cierre Proceso,2016-07-30 02:37:34.245915,12535,start
141,Visto Bueno Cierre Proceso,2016-07-30 02:51:31.202880,12535,complete
141,End,2016-07-30 02:51:31.202880,End,start
141,End,2016-07-30 02:51:31.202880,End,complete
142,Start,2016-05-21 12:58:12.937442,Start,start
142,Start,2016-05-21 12:58:12.937442,Start,complete
142,Traer informacion estudiante - banner,2016-05-21 12:58:12.937442,8786,start
142,Traer informacion estudiante - banner,2016-05-21 12:58:12.937442,8786,complete
142,Radicar Solicitud Homologacion,2016-05-21 12:58:12.937442,8786,start
142,Radicar Solicitud Homologacion,2016-05-21 12:58:12.937442,8786,complete
142,Cancelar Solicitud,2016-05-21 12:58:12.937442,10280,start
142,Cancelar Solicitud,2016-05-21 13:02:37.697605,10280,complete
142,Notificacion estudiante cancelacion soli,2016-06-15 14:07:39.267897,10280,start
142,Notificacion estudiante cancelacion soli,2016-06-15 14:07:39.267897,10280,complete
142,End,2016-06-15 14:07:39.267897,End,start
142,End,2016-06-15 14:07:39.267897,End,complete
143,Start,2016-05-23 06:40:45.901089,Start,start
143,Start,2016-05-23 06:40:45.901089,Start,complete
143,Traer informacion estudiante - banner,2016-05-23 06:40:45.901089,22795,start
143,Traer informacion estudiante - banner,2016-05-23 06:40:45.901089,22795,complete
143,Radicar Solicitud Homologacion,2016-05-23 06:40:52.386394,22795,start
143,Radicar Solicitud Homologacion,2016-05-23 06:40:52.386394,22795,complete
143,Validar solicitud,2016-05-23 11:13:41.893264,18929,start
143,Validar solicitud,2016-05-23 11:22:35.220144,18929,complete
143,Homologacion por grupo de cursos,2016-05-28 07:43:17.754077,957,start
143,Revisar curso,2016-05-28 07:43:18.917566,1646,start
143,Revisar curso,2016-05-28 07:43:18.917566,1646,complete
143,Evaluacion curso,2016-05-28 07:43:18.917566,10665,start
143,Evaluacion curso,2016-05-28 15:39:16.328386,10665,complete
143,Homologacion por grupo de cursos,2016-05-28 15:39:16.328386,957,complete
143,Validacion final,2016-06-09 05:17:04.914095,1646,start
143,Validacion final,2016-06-09 05:17:04.914095,1646,complete
143,Visto Bueno Cierre Proceso,2016-06-10 03:33:36.957931,12535,start
143,Visto Bueno Cierre Proceso,2016-06-10 03:38:58.287922,12535,complete
143,End,2016-06-10 03:38:58.287922,End,start
143,End,2016-06-10 03:38:58.287922,End,complete
144,Start,2016-05-23 10:34:14.748256,Start,start
144,Start,2016-05-23 10:34:14.748256,Start,complete
144,Traer informacion estudiante - banner,2016-05-23 10:34:14.748256,8428,start
144,Traer informacion estudiante - banner,2016-05-23 10:34:14.748256,8428,complete
144,Radicar Solicitud Homologacion,2016-05-23 10:34:19.314925,8428,start
144,Radicar Solicitud Homologacion,2016-05-23 10:41:44.952983,8428,complete
144,Cancelar Solicitud,2016-05-24 04:39:16.359235,19019,start
144,Validar solicitud,2016-05-24 04:39:16.359235,19019,start
144,Validar solicitud,2016-05-24 05:43:05.039154,19019,complete
144,Cancelar Solicitud,2016-05-24 06:29:06.213555,19019,complete
144,Revisar curso,2016-05-24 06:29:06.213555,19019,start
144,Revisar curso,2016-05-24 07:10:32.343826,19019,complete
144,Evaluacion curso,2016-05-24 07:10:32.343826,10665,start
144,Evaluacion curso,2016-05-24 07:10:32.343826,10665,complete
144,Validar solicitud / pre-homologacion,2016-05-26 12:14:24.831189,22475,start
144,Validar solicitud / pre-homologacion,2016-05-26 12:30:29.589181,22475,complete
144,Notificacion estudiante cancelacion soli,2016-06-21 20:18:36.482498,10280,start
144,Notificacion estudiante cancelacion soli,2016-06-21 20:18:36.482498,10280,complete
144,End,2016-06-21 20:18:36.482498,End,start
144,End,2016-06-21 20:18:36.482498,End,complete
145,Start,2016-05-23 11:57:28.396188,Start,start
145,Start,2016-05-23 11:57:28.396188,Start,complete
145,Traer informacion estudiante - banner,2016-05-23 11:57:28.396188,8443,start
145,Traer informacion estudiante - banner,2016-05-23 11:57:28.396188,8443,complete
145,Radicar Solicitud Homologacion,2016-05-23 11:57:29.174350,8443,start
145,Radicar Solicitud Homologacion,2016-05-23 11:58:47.572735,8443,complete
145,Cancelar Solicitud,2016-05-24 23:11:29.788501,8443,start
145,Cancelar Solicitud,2016-05-25 01:20:53.520405,8443,complete
145,Notificacion estudiante cancelacion soli,2016-05-28 04:35:58.633530,8443,start
145,Notificacion estudiante cancelacion soli,2016-05-28 04:35:58.633530,8443,complete
145,End,2016-05-28 04:35:58.633530,End,start
145,End,2016-05-28 04:35:58.633530,End,complete
146,Start,2016-05-23 15:01:07.832327,Start,start
146,Start,2016-05-23 15:01:07.832327,Start,complete
146,Traer informacion estudiante - banner,2016-05-23 15:01:07.832327,11613,start
146,Traer informacion estudiante - banner,2016-05-23 15:01:07.832327,11613,complete
146,Radicar Solicitud Homologacion,2016-05-23 15:01:10.164988,11613,start
146,Radicar Solicitud Homologacion,2016-05-23 15:01:10.164988,11613,complete
146,Notificacion estudiante cancelacion soli,2016-06-08 20:05:33.497309,10280,start
146,Notificacion estudiante cancelacion soli,2016-06-08 20:05:33.497309,10280,complete
146,End,2016-06-08 20:05:33.497309,End,start
146,End,2016-06-08 20:05:33.497309,End,complete
147,Start,2016-05-23 18:01:07.395027,Start,start
147,Start,2016-05-23 18:01:07.395027,Start,complete
147,Traer informacion estudiante - banner,2016-05-23 18:01:07.395027,7682,start
147,Traer informacion estudiante - banner,2016-05-23 18:01:07.395027,7682,complete
147,Radicar Solicitud Homologacion,2016-05-23 18:01:09.567339,7682,start
147,Radicar Solicitud Homologacion,2016-05-23 18:01:09.567339,7682,complete
147,Validar solicitud,2016-05-23 18:01:09.567339,22404,start
147,Validar solicitud,2016-05-23 18:09:11.366040,22404,complete
147,Homologacion por grupo de cursos,2016-05-28 15:24:14.579142,4560,start
147,Cancelar curso,2016-05-28 15:24:16.438029,22404,start
147,Homologacion por grupo de cursos,2016-05-28 15:24:16.438029,957,complete
147,Cancelar curso,2016-05-28 15:24:17.784692,22404,complete
147,End,2016-05-28 15:24:17.784692,End,start
147,End,2016-05-28 15:24:17.784692,End,complete
148,Start,2016-05-23 18:01:07.395027,Start,start
148,Start,2016-05-23 18:01:07.395027,Start,complete
148,Traer informacion estudiante - banner,2016-05-23 18:01:07.395027,9872,start
148,Traer informacion estudiante - banner,2016-05-23 18:01:07.395027,9872,complete
148,Radicar Solicitud Homologacion,2016-05-23 18:01:13.081961,9872,start
148,Radicar Solicitud Homologacion,2016-05-23 18:08:16.499035,9872,complete
148,Radicar Solicitud Homologacion,2016-05-26 00:20:57.713474,10280,start
148,Radicar Solicitud Homologacion,2016-05-26 00:20:57.713474,10280,complete
148,Validar solicitud,2016-05-27 01:40:00.924485,18929,start
148,Validar solicitud,2016-05-27 01:56:05.707113,18929,complete
148,Homologacion por grupo de cursos,2016-05-27 01:56:05.707113,957,start
148,Revisar curso,2016-05-27 01:56:06.149644,1646,start
148,Revisar curso,2016-05-27 01:59:24.293284,1646,complete
148,Evaluacion curso,2016-05-28 12:13:53.703195,10665,start
148,Homologacion por grupo de cursos,2016-05-28 12:24:01.684592,957,complete
148,Evaluacion curso,2016-05-28 12:32:52.731547,10665,complete
148,End,2016-05-28 12:32:52.731547,End,start
148,End,2016-05-28 12:32:52.731547,End,complete
149,Start,2016-05-23 20:43:29.962594,Start,start
149,Start,2016-05-23 20:43:29.962594,Start,complete
149,Traer informacion estudiante - banner,2016-05-23 20:43:29.962594,11613,start
149,Traer informacion estudiante - banner,2016-05-23 20:43:29.962594,11613,complete
149,Radicar Solicitud Homologacion,2016-05-23 20:43:31.668620,11613,start
149,Radicar Solicitud Homologacion,2016-05-23 20:44:21.516334,11613,complete
149,Cancelar Solicitud,2016-05-23 20:44:21.516334,11613,start
149,Validar solicitud,2016-05-23 20:44:21.516334,18929,start
149,Validar solicitud,2016-05-24 00:01:28.770811,18929,complete
149,Cancelar Solicitud,2016-05-24 06:32:02.475241,10280,complete
149,Revisar curso,2016-05-29 17:39:43.278883,1646,start
149,Revisar curso,2016-05-29 17:55:29.314256,1646,complete
149,Revisar curso,2016-05-29 17:55:30.094033,1646,start
149,Evaluacion curso,2016-05-29 17:56:43.373293,10665,start
149,Revisar curso,2016-05-29 17:59:41.384186,1646,complete
149,Evaluacion curso,2016-05-29 18:32:14.943413,10665,complete
149,Evaluacion curso,2016-05-29 18:32:14.943413,10665,start
149,Evaluacion curso,2016-05-29 19:03:25.285691,10665,complete
149,Notificacion estudiante cancelacion soli,2016-06-04 17:41:38.412837,10280,start
149,Notificacion estudiante cancelacion soli,2016-06-04 17:41:38.412837,10280,complete
149,End,2016-06-04 17:41:38.412837,End,start
149,End,2016-06-04 17:41:38.412837,End,complete
150,Start,2016-05-23 22:17:52.418809,Start,start
150,Start,2016-05-23 22:17:52.418809,Start,complete
150,Traer informacion estudiante - banner,2016-05-23 22:17:52.418809,8727,start
150,Traer informacion estudiante - banner,2016-05-23 22:17:52.418809,8727,complete
150,Radicar Solicitud Homologacion,2016-05-23 22:17:53.001693,8727,start
150,Radicar Solicitud Homologacion,2016-05-23 22:21:10.049206,8727,complete
150,Validar solicitud,2016-05-25 10:51:14.568709,19019,start
150,Validar solicitud,2016-05-25 10:51:14.568709,19019,complete
150,Homologacion por grupo de cursos,2016-06-02 12:59:13.639332,19019,start
150,Revisar curso,2016-06-02 12:59:13.639332,19019,start
150,Revisar curso,2016-06-02 13:02:03.857508,19019,complete
150,Homologacion por grupo de cursos,2016-06-02 13:02:03.857508,957,complete
150,Evaluacion curso,2016-06-11 19:28:36.538834,10665,start
150,Evaluacion curso,2016-06-11 20:31:31.014381,10665,complete
150,End,2016-06-11 20:31:31.014381,End,start
150,End,2016-06-11 20:31:31.014381,End,complete
151,Start,2016-05-23 22:17:52.418809,Start,start
151,Start,2016-05-23 22:17:52.418809,Start,complete
151,Traer informacion estudiante - banner,2016-05-23 22:17:52.418809,23978,start
151,Traer informacion estudiante - banner,2016-05-23 22:17:52.418809,23978,complete
151,Radicar Solicitud Homologacion,2016-05-23 22:17:55.195765,23978,start
151,Radicar Solicitud Homologacion,2016-05-23 22:17:55.195765,23978,complete
151,Validar solicitud,2016-05-28 21:41:50.871334,716,start
151,Validar solicitud,2016-05-28 22:18:25.755445,716,complete
151,Homologacion por grupo de cursos,2016-06-01 04:35:34.668551,12548,start
151,Revisar curso,2016-06-01 04:35:35.660481,716,start
151,Revisar curso,2016-06-01 04:40:56.385055,716,complete
151,Evaluacion curso,2016-06-01 10:06:59.502363,10665,start
151,Evaluacion curso,2016-06-01 10:06:59.502363,10665,complete
151,Homologacion por grupo de cursos,2016-06-01 10:29:14.742259,957,complete
151,Validar solicitud / pre-homologacion,2016-09-03 11:24:02.440242,22475,start
151,Validar solicitud / pre-homologacion,2016-09-03 11:24:02.440242,22475,complete
151,End,2016-09-03 11:24:02.440242,End,start
151,End,2016-09-03 11:24:02.440242,End,complete
152,Start,2016-05-24 00:59:38.921163,Start,start
152,Start,2016-05-24 00:59:38.921163,Start,complete
152,Traer informacion estudiante - banner,2016-05-24 00:59:38.921163,7573,start
152,Traer informacion estudiante - banner,2016-05-24 00:59:38.921163,7573,complete
152,Radicar Solicitud Homologacion,2016-05-24 00:59:46.094604,7573,start
152,Radicar Solicitud Homologacion,2016-05-24 01:01:42.495621,7573,complete
152,Cancelar Solicitud,2016-05-24 01:27:48.833339,241,start
152,Cancelar Solicitud,2016-05-24 01:36:42.727823,241,complete
152,Notificacion estudiante cancelacion soli,2016-05-27 20:23:56.451513,241,start
152,Notificacion estudiante cancelacion soli,2016-05-27 20:23:56.451513,241,complete
152,End,2016-05-27 20:23:56.451513,End,start
152,End,2016-05-27 20:23:56.451513,End,complete
153,Start,2016-05-24 01:42:09.894284,Start,start
153,Start,2016-05-24 01:42:09.894284,Start,complete
153,Traer informacion estudiante - banner,2016-05-24 01:42:09.894284,13559,start
153,Traer informacion estudiante - banner,2016-05-24 01:42:09.894284,13559,complete
153,Radicar Solicitud Homologacion,2016-05-24 01:42:10.234643,13559,start
153,Radicar Solicitud Homologacion,2016-05-24 01:42:10.234643,13559,complete
153,Cancelar Solicitud,2016-06-05 08:53:07.729620,22404,start
153,Cancelar Solicitud,2016-06-05 08:53:07.729620,22404,complete
153,Notificacion estudiante cancelacion soli,2016-08-31 08:10:17.629313,22404,start
153,Notificacion estudiante cancelacion soli,2016-08-31 08:10:17.629313,22404,complete
153,End,2016-08-31 08:10:17.629313,End,start
153,End,2016-08-31 08:10:17.629313,End,complete
154,Start,2016-05-24 04:04:02.589520,Start,start
154,Start,2016-05-24 04:04:02.589520,Start,complete
154,Traer informacion estudiante - banner,2016-05-24 04:04:02.589520,2804,start
154,Traer informacion estudiante - banner,2016-05-24 04:04:02.589520,2804,complete
154,Radicar Solicitud Homologacion,2016-05-24 04:04:10.729974,2804,start
154,Radicar Solicitud Homologacion,2016-05-24 04:05:03.852475,2804,complete
154,Validar solicitud,2016-05-24 04:05:03.852475,677,start
154,Validar solicitud,2016-05-24 05:18:21.464056,677,complete
154,Homologacion por grupo de cursos,2016-06-02 11:02:54.289792,3445,start
154,Homologacion por grupo de cursos,2016-06-02 17:26:41.279855,3445,complete
154,End,2016-06-02 17:26:41.279855,End,start
154,End,2016-06-02 17:26:41.279855,End,complete
155,Start,2016-05-24 04:04:02.589520,Start,start
155,Start,2016-05-24 04:04:02.589520,Start,complete
155,Traer informacion estudiante - banner,2016-05-24 04:04:02.589520,8614,start
155,Traer informacion estudiante - banner,2016-05-24 04:04:02.589520,8614,complete
155,Radicar Solicitud Homologacion,2016-05-24 04:04:03.103807,8614,start
155,Radicar Solicitud Homologacion,2016-05-24 04:04:03.103807,8614,complete
155,Validar solicitud,2016-05-24 04:04:03.103807,677,start
155,Validar solicitud,2016-05-24 04:21:24.634517,677,complete
155,Homologacion por grupo de cursos,2016-05-24 04:21:24.634517,3445,start
155,Revisar curso,2016-05-24 04:21:24.634517,1646,start
155,Revisar curso,2016-05-24 04:21:24.634517,1646,complete
155,Evaluacion curso,2016-05-25 22:27:54.879087,10665,start
155,Evaluacion curso,2016-05-25 22:27:54.879087,10665,complete
155,Homologacion por grupo de cursos,2016-05-25 22:27:54.879087,957,complete
155,Validacion final,2016-05-25 22:27:54.879087,1646,start
155,Validacion final,2016-05-25 22:30:29.556807,1646,complete
155,Visto Bueno Cierre Proceso,2016-05-25 22:30:29.556807,12535,start
155,Visto Bueno Cierre Proceso,2016-05-25 22:46:51.441426,12535,complete
155,Transferir Creditos,2016-06-03 15:21:12.991807,12535,start
155,Transferir Creditos,2016-06-03 15:21:12.991807,12535,complete
155,Transferir creditos homologables,2016-06-03 15:21:13.124681,12535,start
155,Transferir creditos homologables,2016-06-03 15:21:13.124681,12535,complete
155,End,2016-06-03 15:21:13.124681,End,start
155,End,2016-06-03 15:21:13.124681,End,complete
156,Start,2016-05-24 05:09:39.336357,Start,start
156,Start,2016-05-24 05:09:39.336357,Start,complete
156,Traer informacion estudiante - banner,2016-05-24 05:09:39.336357,8443,start
156,Traer informacion estudiante - banner,2016-05-24 05:09:39.336357,8443,complete
156,Radicar Solicitud Homologacion,2016-05-24 05:09:40.165802,8443,start
156,Radicar Solicitud Homologacion,2016-05-24 05:09:40.165802,8443,complete
156,Validar solicitud,2016-05-24 23:36:52.018590,18929,start
156,Validar solicitud,2016-05-24 23:42:18.491841,18929,complete
156,Homologacion por grupo de cursos,2016-05-24 23:42:18.491841,957,start
156,Homologacion por grupo de cursos,2016-05-25 00:13:53.624543,957,complete
156,End,2016-05-25 00:13:53.624543,End,start
156,End,2016-05-25 00:13:53.624543,End,complete
157,Start,2016-05-24 05:37:01.231396,Start,start
157,Start,2016-05-24 05:37:01.231396,Start,complete
157,Traer informacion estudiante - banner,2016-05-24 05:37:01.231396,3747,start
157,Traer informacion estudiante - banner,2016-05-24 05:37:01.231396,3747,complete
157,Radicar Solicitud Homologacion,2016-05-24 05:37:01.912114,3747,start
157,Radicar Solicitud Homologacion,2016-05-24 05:45:18.110275,3747,complete
157,Validar solicitud,2016-05-24 05:45:18.110275,677,start
157,Validar solicitud,2016-05-24 05:58:34.028986,677,complete
157,Homologacion por grupo de cursos,2016-05-24 13:44:03.547347,3445,start
157,Homologacion por grupo de cursos,2016-05-24 13:44:03.547347,957,complete
157,Revisar curso,2016-05-24 13:44:04.381785,1646,start
157,Revisar curso,2016-05-24 13:44:04.381785,1646,complete
157,Evaluacion curso,2016-05-25 18:41:18.027869,10665,start
157,Evaluacion curso,2016-05-25 18:41:18.027869,10665,complete
157,End,2016-05-25 18:41:18.027869,End,start
157,End,2016-05-25 18:41:18.027869,End,complete
158,Start,2016-05-24 05:37:01.231396,Start,start
158,Start,2016-05-24 05:37:01.231396,Start,complete
158,Traer informacion estudiante - banner,2016-05-24 05:37:01.231396,1910,start
158,Traer informacion estudiante - banner,2016-05-24 05:37:01.231396,1910,complete
158,Radicar Solicitud Homologacion,2016-05-24 05:37:05.449886,1910,start
158,Radicar Solicitud Homologacion,2016-05-24 05:40:10.326823,1910,complete
158,Cancelar Solicitud,2016-05-25 07:35:30.504098,10280,start
158,Validar solicitud,2016-05-25 07:35:30.504098,18929,start
158,Validar solicitud,2016-05-25 07:46:02.252137,18929,complete
158,Cancelar Solicitud,2016-05-25 11:25:19.288703,10280,complete
158,Notificacion estudiante cancelacion soli,2016-07-08 14:40:21.445138,10280,start
158,Notificacion estudiante cancelacion soli,2016-07-08 14:40:21.445138,10280,complete
158,End,2016-07-08 14:40:21.445138,End,start
158,End,2016-07-08 14:40:21.445138,End,complete
159,Start,2016-05-24 05:37:01.231396,Start,start
159,Start,2016-05-24 05:37:01.231396,Start,complete
159,Traer informacion estudiante - banner,2016-05-24 05:37:01.231396,11342,start
159,Traer informacion estudiante - banner,2016-05-24 05:37:01.231396,11342,complete
